stack_height,top_etd_gap_days,same_vessel,same_port,weight_ok,weight_rank_inc,weight_rank_top,block_occ,days_until_dep,unsafe_count,intra_vessel_rank,unsafe_rank_count,rank_gap_to_top,unsafe_x_height,min_height_pct,hours_until_load,same_group_in_stack,initial_below_count,reshuffles
2,-3.0416,0,0,1,2,2,0.6093,3.7925,1,1,0,-9,2,0.0005,81.43,0,0,1
2,0.0,1,0,1,2,2,0.6176,0.4747,0,1,0,-6,0,0.0016,1.8,0,0,0
2,-4.5877,0,1,1,2,2,0.5972,0.9097,1,1,0,-3,2,0.0535,12.24,0,0,0
2,-4.5877,0,0,1,2,2,0.5889,0.9186,1,1,0,-6,2,0.0566,12.45,0,1,0
2,-3.0416,0,0,1,2,1,0.5778,0.8213,2,1,0,-7,4,0.0136,10.12,0,0,0
3,-3.0416,0,0,0,2,3,0.7608,0.7355,1,1,0,-8,3,0.6001,8.06,0,1,0
2,-4.2761,0,0,1,2,1,0.5722,0.8756,2,1,0,-16,4,0.0383,11.42,0,0,0
2,-5.5771,0,0,1,2,2,0.6185,0.471,1,1,0,0,2,0.001,1.71,0,0,0
2,-3.0416,0,0,1,2,1,0.5542,0.8917,1,1,0,-1,2,0.0445,11.81,0,0,0
2,-5.2224,0,0,1,2,1,0.5597,0.8885,2,1,0,-1,4,0.043,11.73,0,1,0
3,8.2711,0,0,1,2,2,0.7892,0.695,0,1,0,-6,0,0.5833,7.09,0,0,0
2,19.1619,0,0,1,2,1,0.6083,5.4313,1,1,1,1,2,0.0306,120.76,0,1,0
3,-3.0416,0,0,0,2,3,0.7825,0.7038,1,1,0,-8,3,0.5875,7.3,0,0,0
3,-5.5771,0,0,1,2,2,0.7542,0.7455,1,1,0,-6,3,0.6043,8.3,0,0,0
3,-5.5771,0,0,1,2,2,0.8025,6.0019,2,1,0,0,6,0.7495,134.46,1,1,3
3,-5.5771,0,0,1,2,1,0.7625,0.7314,2,1,1,-7,6,0.5991,7.96,0,0,0
3,6.7559,0,0,0,2,3,0.7467,0.7569,1,1,1,1,3,0.609,8.57,0,0,0
2,-5.5771,0,0,0,2,3,0.5833,0.816,1,1,0,-5,2,0.0115,9.99,0,0,0
2,14.4524,0,0,1,2,2,0.5819,6.5768,1,1,0,-12,2,0.1112,148.25,0,1,1
2,-8.3846,0,0,0,1,2,0.6292,5.8844,1,2,0,-14,2,0.0005,131.64,0,0,1
2,-7.7823,0,0,0,1,3,0.6222,7.8626,1,2,0,-1,2,0.3485,179.11,0,0,1
3,15.0083,0,0,0,1,2,0.7942,0.5813,2,2,1,2,6,0.5341,4.36,0,2,0
2,8.6983,0,0,1,1,1,0.6083,0.7935,1,2,0,0,2,0.0021,9.45,0,0,0
3,0.668,0,0,0,1,2,0.7283,0.6726,1,2,0,1,3,0.5734,6.55,0,1,0
2,5.319,0,0,0,1,2,0.5764,0.8707,1,2,0,1,2,0.0367,11.31,0,1,0
2,-5.5771,0,0,0,1,2,0.5819,0.925,1,2,0,-2,2,0.0592,12.61,0,0,0
3,-4.5877,0,0,0,1,3,0.7935,3.4445,1,2,1,2,3,0.3151,73.08,0,0,0
3,-5.5522,0,0,0,1,3,0.8008,3.4463,2,2,1,2,6,0.3157,73.12,0,2,0
3,6.7559,0,0,0,1,3,0.7575,0.7403,1,2,0,2,3,0.6022,8.18,1,1,0
2,5.9616,0,0,1,1,1,0.6602,0.8178,1,2,0,0,2,0.0121,10.04,0,0,0
3,14.4524,0,0,0,1,2,0.7592,0.7384,2,2,0,-11,6,0.6012,8.13,0,2,0
2,-3.0416,0,0,0,1,2,0.6602,0.6751,0,2,0,-8,0,0.0005,6.61,0,0,0
2,-6.245,0,0,1,3,2,0.6194,1.2761,2,3,0,-4,4,0.0005,17.89,0,0,0
3,14.4524,0,0,0,1,2,0.6375,6.3474,0,2,0,-11,0,0.7896,142.75,0,0,0
3,-5.2224,0,0,1,1,1,0.7742,5.8722,3,2,1,-3,9,0.7084,131.34,0,0,1
3,0.668,0,0,1,1,1,0.6565,5.2088,1,2,0,0,3,0.5016,115.42,0,1,0
3,-4.2761,0,0,0,1,3,0.78,0.6016,1,2,0,-1,3,0.5425,4.85,0,0,0
2,-4.9441,0,0,1,3,3,0.6069,0.8805,1,3,0,0,2,0.0005,8.39,0,0,0
3,-4.2761,0,0,0,1,2,0.8008,4.7984,1,2,0,-2,3,0.3907,105.57,0,0,1
2,-5.2224,0,0,0,1,2,0.6102,4.6424,2,2,0,-14,4,0.0068,101.83,0,2,0
3,-3.0416,0,0,0,1,2,0.7383,0.6571,3,2,2,1,9,0.5681,6.18,0,0,0
3,-4.5877,0,1,0,1,3,0.7733,0.6122,2,2,0,-1,6,0.5466,5.1,0,0,0
2,5.9616,0,0,0,1,3,0.6533,5.6315,1,2,0,-7,2,0.0396,125.57,0,1,2
3,-5.2224,0,0,0,1,2,0.735,0.6623,2,2,1,-8,6,0.5702,6.3,0,1,0
3,-2.809,0,0,0,1,3,0.7492,5.376,3,2,1,-7,9,0.7178,119.43,0,2,1
3,-5.5522,0,0,1,3,2,0.7233,0.7859,2,6,2,5,6,0.6232,9.27,0,1,0
2,-5.2224,0,0,1,3,3,0.73,2.5565,3,6,2,6,6,0.1232,51.77,0,0,0
2,-4.2761,0,0,1,3,3,0.7192,0.8854,2,6,2,3,4,0.0425,11.66,0,0,2
2,0.0,1,1,1,3,2,0.6157,1.4675,1,6,0,-1,2,0.0792,25.63,0,0,0
3,-5.5522,0,0,1,3,2,0.7358,0.771,2,6,2,2,6,0.6158,8.91,0,0,0
3,0.0,1,0,1,2,1,0.7808,0.9262,1,4,1,-7,3,0.5568,9.49,0,1,0
2,0.668,0,0,1,3,3,0.6648,1.8632,0,6,0,-6,0,0.1017,35.12,0,0,0
2,5.319,0,0,1,3,2,0.6,0.9071,0,6,0,-1,0,0.0524,12.18,0,0,0
3,0.668,0,0,1,3,3,0.7867,0.5915,2,6,2,3,6,0.5383,4.6,0,1,0
2,-5.2224,0,0,1,3,2,0.5875,0.9197,1,6,1,2,2,0.0571,12.48,0,0,0
3,-5.2224,0,0,1,3,2,0.7241,3.7439,2,6,1,-7,6,0.3642,80.26,0,1,0
3,0.668,0,0,1,3,2,0.725,0.6772,1,6,0,2,3,0.5755,6.66,0,0,0
3,9.2188,0,0,1,3,3,0.7817,0.7056,1,6,1,6,3,0.587,7.34,0,0,0
3,-5.5522,0,0,1,3,2,0.8008,3.5649,2,6,1,5,6,0.3006,75.97,0,1,0
2,-5.5771,0,0,1,3,2,0.6069,0.7947,2,6,0,-1,4,0.0026,9.48,0,0,0
2,-4.5877,0,0,1,3,2,0.5861,0.8631,1,6,1,2,2,0.033,11.12,0,0,0
2,-1.9586,0,0,1,3,1,0.6056,5.4132,1,6,1,6,2,0.0074,120.33,0,1,0
2,18.8067,0,0,0,2,3,0.5833,0.9237,0,7,0,7,0,0.0587,12.58,0,0,0
3,-7.7823,0,0,1,2,2,0.76,0.6319,2,7,2,3,6,0.5545,5.57,0,1,0
2,9.2188,0,0,1,2,1,0.6083,0.9019,0,7,0,-1,0,0.0493,12.05,0,0,0
3,-4.5877,0,0,1,2,1,0.75,0.7496,2,7,1,-1,6,0.6069,8.4,0,0,0
3,13.7853,0,0,1,2,2,0.7425,0.7619,2,7,1,6,6,0.6116,8.69,0,2,0
2,-5.5522,0,0,1,2,2,0.5667,0.8809,1,7,0,0,2,0.0404,11.55,0,0,0
3,6.7559,0,0,1,2,1,0.7983,0.578,3,7,1,-1,9,0.5314,4.28,0,1,0
2,8.2711,0,0,1,2,2,0.5625,0.8339,0,7,0,6,0,0.0194,10.42,0,0,0
3,1.4119,0,0,1,2,1,0.7708,0.616,2,7,2,7,6,0.5482,5.19,0,2,0
3,9.2188,0,0,1,2,1,0.7833,0.7029,1,7,1,-1,3,0.587,7.28,0,0,0
3,-5.2224,0,0,1,2,1,0.7475,0.647,3,7,2,-7,9,0.5624,5.94,0,0,0
3,0.0,1,0,1,2,2,0.8,0.5693,2,7,3,3,6,0.5288,4.07,0,0,1
2,-3.0416,0,0,1,2,2,0.5528,0.8931,1,7,1,3,2,0.0451,11.84,0,0,0
2,-7.7823,0,0,1,2,2,0.6275,6.3658,1,7,2,6,2,0.0005,143.19,0,0,1
3,9.2188,0,0,1,2,2,0.785,0.7013,1,7,1,6,3,0.586,7.24,0,1,0
3,-4.5877,0,0,1,2,2,0.8028,4.8844,2,7,2,3,6,0.3792,107.63,0,0,0
2,-5.5771,0,0,0,2,3,0.5611,0.8351,2,7,2,1,4,0.0199,10.45,0,1,0
3,-3.0416,0,1,1,2,2,0.8011,4.775,1,7,0,0,3,0.3949,105.01,0,1,0
3,-3.0416,0,0,1,2,1,0.7342,0.7735,3,7,0,-4,9,0.6169,8.97,0,1,0
3,-5.2224,0,1,1,2,2,0.6287,3.632,2,7,0,-9,6,0.3095,77.58,0,1,0
3,-5.2224,0,0,1,2,2,0.7244,0.5639,1,7,0,-6,3,0.5267,3.94,0,0,0
3,8.6983,0,0,1,2,2,0.7208,0.7888,2,7,2,-3,6,0.6242,9.34,0,1,0
3,-5.2224,0,0,1,2,2,0.74,0.6546,2,7,1,0,6,0.5671,6.12,0,1,0
2,-2.809,0,0,1,2,1,0.6444,3.413,2,7,1,2,4,0.0042,72.32,0,0,1
2,5.9616,0,0,0,2,3,0.6056,5.5236,0,7,0,-2,0,0.0718,122.98,0,0,1
2,-8.3846,0,0,1,1,1,0.5722,0.8237,2,8,1,3,4,0.0157,10.18,0,1,0
3,5.319,0,0,1,1,1,0.7875,0.6978,1,8,2,3,3,0.5844,7.16,0,0,1
2,-4.5877,0,0,1,1,1,0.5708,0.8772,2,8,1,3,4,0.0388,11.46,0,1,0
3,5.319,0,0,0,1,2,0.7808,0.7065,1,8,1,1,3,0.5875,7.37,0,0,0
3,-4.5877,0,0,0,1,2,0.7533,0.7464,2,8,2,1,6,0.6048,8.32,0,0,0
3,-5.2224,0,0,1,1,1,0.7525,0.7469,2,8,1,6,6,0.6053,8.34,0,1,0
3,-5.2224,0,0,0,1,2,0.7178,0.5729,2,8,2,1,6,0.5299,4.16,0,1,0
3,-3.0416,0,0,1,1,1,0.755,0.6382,0,8,0,6,0,0.5577,5.72,0,0,1
2,5.319,0,0,1,1,1,0.5556,0.8904,0,8,0,6,0,0.044,11.78,0,0,0
2,10.9545,0,0,0,1,2,0.7189,0.8325,1,8,1,7,2,0.0194,10.39,0,1,0
2,-2.809,0,0,0,1,2,0.6185,5.7982,1,8,1,1,2,0.0005,129.57,0,0,1
3,-5.5771,0,0,0,1,3,0.7292,0.6713,2,8,2,8,6,0.5734,6.52,0,0,0
1,0.668,0,0,0,1,2,0.4889,9.2936,0,8,0,7,0,0.0339,213.45,0,0,1
3,5.9616,0,0,0,1,2,0.8008,3.7365,1,8,1,-5,3,0.36,80.08,0,0,0
2,-0.6022,0,0,1,3,3,0.5367,1.0506,1,12,0,-3,2,0.3557,6.74,0,1,2
1,19.3391,0,0,0,1,2,0.4903,0.9079,0,5,0,4,0,0.0333,12.03,0,0,1
3,4.651,0,0,0,1,3,0.7856,0.8083,0,11,0,8,0,0.5147,6.66,0,0,0
3,-3.5063,0,0,0,1,2,0.6689,0.9906,2,5,1,1,6,0.5844,7.44,0,0,0
3,-3.1947,0,0,0,2,3,0.7722,0.6446,2,10,2,10,6,0.5353,5.97,0,0,1
2,-6.2202,0,0,1,2,2,0.6042,0.9547,1,1,0,-3,2,0.0152,10.17,0,0,0
2,0.3547,0,0,0,2,3,0.5194,1.0197,0,7,1,4,0,0.1351,14.96,0,0,1
1,22.837,0,0,1,3,3,0.5167,1.0117,0,15,0,3,0,0.1016,14.52,0,0,2
2,2.56,0,0,0,1,2,0.54,1.1387,0,5,0,-11,0,0.4089,8.85,0,0,1
3,-6.2202,0,0,1,3,2,0.8,0.7472,2,0,0,-4,6,0.4953,5.19,0,0,0
2,8.6983,0,1,1,3,1,0.6014,0.8002,0,3,0,1,0,0.0047,9.61,0,0,0
2,-5.2556,0,0,1,2,2,0.6069,0.7342,1,13,1,9,2,0.0005,4.88,0,0,0
3,-5.2556,0,0,0,1,3,0.7922,0.6799,3,5,2,5,9,0.4712,3.58,0,1,0
3,-5.2556,0,0,0,2,3,0.7511,0.7305,2,10,1,-2,6,0.489,4.79,0,1,0
2,7.6155,0,0,1,3,2,0.5963,0.8216,0,3,0,-13,0,0.303,10.03,0,0,1
3,-5.2556,0,0,1,3,2,0.7241,0.6481,1,0,0,-7,3,0.4503,2.82,0,0,0
2,-4.3024,0,0,1,3,2,0.6,19.1384,2,0,0,-7,4,0.3804,240.0,0,2,1
2,9.0526,1,0,1,3,3,0.5725,0.803,0,0,0,-6,0,0.5293,9.51,0,0,3
2,8.3846,0,0,1,3,2,0.5367,0.8438,0,0,0,-4,0,0.5524,10.49,0,0,3
1,0.6022,0,0,1,3,3,0.4958,0.8871,0,0,0,0,0,0.022,11.53,0,0,1
3,-5.2556,0,0,1,3,3,0.7756,0.8202,2,0,0,0,6,0.5188,6.94,0,0,0
2,-4.9441,0,0,1,3,1,0.6083,5.2546,1,0,0,-5,2,0.0126,113.37,0,1,0
2,-14.8517,0,0,1,3,1,0.7037,10.6616,1,0,0,-14,2,0.0005,240.0,0,0,0
2,-5.8903,0,0,1,3,3,0.6125,5.1288,1,0,0,0,2,0.0063,110.35,0,0,1
2,2.8324,0,1,1,3,1,0.5392,0.8407,0,0,0,-2,0,0.5508,10.41,0,0,1
2,2.8075,0,1,1,3,2,0.59,0.7831,0,0,0,-7,0,0.518,9.03,0,0,2
2,22.1699,0,1,1,3,2,0.5789,0.4143,0,0,0,-1,0,0.3353,0.18,0,0,2
3,-8.4503,0,0,1,3,2,0.74,6.6205,2,0,0,-1,6,0.7288,146.15,0,0,0
2,0.8348,0,0,0,2,3,0.5989,0.9918,0,10,0,4,0,0.3262,5.33,0,0,3
2,9.0526,1,0,1,3,2,0.5433,0.7103,0,0,0,-10,0,0.4766,7.28,0,0,3
2,3.7969,0,0,1,3,3,0.6383,0.7283,0,0,0,-9,0,0.4868,7.72,0,0,1
2,13.948,0,0,1,3,1,0.5958,0.7767,0,0,0,0,0,0.5142,8.88,0,0,1
3,-3.7096,0,0,1,3,2,0.79,0.9154,2,3,1,-4,6,0.5532,9.23,0,1,0
2,-18.0464,0,1,1,2,2,0.7256,14.4581,2,1,0,-9,4,0.0053,240.0,0,0,1
3,0.0,1,0,1,2,2,0.7269,0.6463,0,1,0,-3,0,0.4487,2.77,0,0,0
3,-4.1385,0,0,1,2,2,0.65,1.0309,3,7,2,3,9,0.4062,15.21,0,1,0
3,19.1438,0,0,1,2,1,0.7967,0.6745,1,1,1,1,3,0.4691,3.45,0,1,0
2,-0.668,0,0,1,2,2,0.7825,0.9391,2,1,0,-3,4,0.0068,9.8,0,2,2
3,8.5509,0,0,1,2,2,0.8,0.7111,1,1,0,0,3,0.4822,4.33,0,1,0
3,-5.8903,0,0,1,2,2,0.7256,0.872,1,1,0,0,3,0.538,8.19,0,0,0
3,5.2937,0,0,1,2,2,0.8008,0.6695,1,1,0,-12,3,0.4675,3.33,0,0,0
2,1.4371,0,0,1,2,2,0.5758,0.6739,0,1,0,-3,0,0.4557,6.41,0,0,1
2,-6.2202,0,0,1,2,2,0.6083,0.6705,1,1,0,-3,2,0.0005,3.35,1,0,0
2,4.3838,0,0,1,2,1,0.565,0.8113,0,1,0,-7,0,0.5341,9.71,0,0,1
3,6.088,0,0,0,1,2,0.7808,0.9023,1,2,0,1,3,0.549,8.92,0,0,0
2,-4.6687,0,0,1,2,2,0.6139,4.8417,1,1,0,-6,2,0.0005,103.46,0,0,0
2,4.1085,0,1,1,2,2,0.6042,0.7671,0,1,0,0,0,0.5089,8.65,0,0,2
1,0.0,1,0,1,2,2,0.5074,0.9344,0,1,0,-3,0,0.051,12.66,0,0,2
3,-5.2556,0,0,0,2,3,0.7775,4.8341,3,1,0,-11,9,0.5547,103.28,0,1,1
3,-14.5401,0,1,1,2,2,0.7633,10.89,2,1,0,0,6,0.5524,240.0,0,0,0
2,0.0,1,0,1,2,1,0.6156,0.8931,0,4,1,2,0,0.0734,11.93,0,0,1
2,-5.2556,0,0,1,2,2,0.6083,0.8101,1,1,0,-3,2,0.0005,6.7,0,0,0
2,-9.5961,1,0,1,2,2,0.6375,19.0111,2,1,0,-15,4,0.3127,240.0,0,2,2
1,12.7273,0,0,1,2,2,0.5352,0.9889,0,1,0,1,0,0.0844,13.97,0,0,1
2,9.2188,0,0,1,3,3,0.5528,0.8438,1,6,1,6,2,0.0231,10.66,0,1,0
3,4.651,0,0,1,2,1,0.79,0.683,2,1,0,-4,6,0.4723,3.65,0,0,0
2,15.1405,0,0,1,1,1,0.5642,0.6867,0,2,0,-3,0,0.4632,6.72,0,0,1
3,-3.7096,0,1,1,2,1,0.8,0.7068,4,4,0,-7,12,0.4806,4.22,0,2,0
3,-6.245,0,0,0,1,2,0.8008,0.8625,2,2,0,-2,6,0.5348,7.96,0,1,0
2,-5.2556,0,0,0,1,2,0.7009,0.9616,1,2,0,-11,2,0.0189,10.34,0,0,0
3,-5.8903,0,0,1,1,1,0.8008,0.7167,3,2,0,-12,9,0.4843,4.46,0,0,0
2,9.5879,0,0,0,2,3,0.6083,9.2825,1,4,0,4,2,0.0005,213.75,0,1,0
3,0.0,1,0,0,1,2,0.7389,15.5689,2,2,0,-2,6,0.6398,240.0,0,2,0
1,5.5756,0,0,0,1,2,0.5317,1.337,0,2,0,1,0,0.1591,22.32,0,0,3
3,-5.2556,0,0,0,1,3,0.7139,0.6551,2,2,0,-4,6,0.456,2.98,0,1,0
3,-5.8903,0,0,1,1,1,0.7065,0.6599,2,2,1,-15,6,0.4602,3.1,0,0,0
3,-5.8903,0,0,0,1,3,0.6533,6.0107,2,2,0,-1,6,0.6804,131.52,0,1,2
3,-13.3056,0,0,0,1,2,0.7678,14.2099,3,2,1,-8,9,0.4808,240.0,0,1,2
2,1.4371,0,0,1,3,2,0.5983,0.7736,0,15,0,8,0,0.5126,8.8,0,0,3
2,-3.477,0,0,1,3,2,0.6565,2.5941,0,3,0,-7,0,0.1054,49.52,0,0,0
3,6.088,0,0,1,3,1,0.8008,0.8264,2,3,0,-11,6,0.5215,7.09,0,0,0
3,7.6032,0,0,1,3,1,0.7722,0.8245,0,3,0,-5,0,0.5204,7.05,0,0,0
2,-5.2556,0,0,1,3,1,0.6083,0.7908,1,3,0,-11,2,0.0005,6.24,0,0,0
3,-5.8903,0,0,1,3,2,0.8008,0.7572,2,3,1,-7,6,0.4979,5.43,0,1,0
3,10.2866,0,0,1,3,2,0.8008,0.7284,1,3,0,-4,3,0.4885,4.74,0,1,0
2,-13.3056,0,1,1,3,1,0.5972,14.4672,2,3,0,-8,4,0.0095,240.0,0,0,0
3,-4.9441,0,0,1,3,1,0.7867,0.6861,2,3,1,-2,6,0.4733,3.73,0,1,0
1,19.3391,0,0,1,3,2,0.5153,0.8739,0,3,0,-4,0,0.0145,11.21,0,0,2
2,9.0526,1,0,1,3,1,0.5733,0.8021,0,3,0,-11,0,0.5287,9.49,0,0,2
2,3.5063,0,0,0,2,3,0.5389,1.0488,0,10,0,-5,0,0.3546,6.69,0,0,2
3,-2.5106,0,0,1,1,1,0.7575,1.072,1,2,0,0,3,0.5463,12.36,0,0,0
3,-13.3056,0,0,1,2,1,0.7648,14.1566,3,4,0,-1,9,0.4351,240.0,0,1,2
3,5.2937,0,0,1,2,1,0.713,0.6556,2,4,0,-10,6,0.4565,2.99,0,0,0
3,8.0304,0,0,0,2,3,0.7967,0.7947,1,4,0,-5,3,0.5099,6.33,0,0,0
3,8.0304,0,0,1,3,2,0.7633,0.8363,2,3,0,-7,6,0.5246,7.33,0,2,1
3,0.0,1,0,1,2,1,0.79,0.8027,2,4,1,-10,6,0.5126,6.53,0,1,0
2,2.2053,0,1,0,2,3,0.57,1.1156,0,10,0,4,0,0.3944,8.3,0,0,1
2,-2.8075,0,0,1,2,2,0.5463,1.0669,1,7,0,-6,2,0.1941,16.09,0,0,1
2,-6.2202,0,0,1,2,2,0.6157,0.9566,1,4,1,3,2,0.0162,10.22,0,1,0
3,-9.0526,1,1,1,2,1,0.7175,7.111,2,4,0,-1,6,0.8491,157.92,0,2,1
1,5.343,0,1,0,2,3,0.5259,0.9581,0,4,0,-5,0,0.064,13.23,0,0,2
1,5.5756,0,0,1,2,2,0.5194,0.9231,0,4,0,-6,0,0.043,12.39,0,0,2
3,-5.2556,0,0,0,1,2,0.7333,0.865,2,2,0,-8,6,0.5354,8.02,0,0,0
3,9.5961,1,0,1,2,2,0.7456,0.8526,1,4,0,-9,3,0.5312,7.72,0,1,0
2,0.6022,0,0,0,2,3,0.5375,0.7169,0,4,0,-5,0,0.4804,7.44,0,0,2
2,22.837,0,1,1,2,2,0.5475,0.8315,0,4,0,3,0,0.5454,10.19,0,0,2
2,16.6557,0,0,0,2,3,0.5917,0.7812,0,4,0,-5,0,0.5169,8.98,0,0,2
2,0.0,1,0,0,1,3,0.6069,0.8419,0,8,1,8,0,0.0005,7.47,0,0,0
3,-6.2202,0,0,1,2,2,0.7508,6.0435,2,4,1,3,6,0.7168,132.3,0,0,0
3,0.0,1,0,1,2,2,0.7778,0.698,3,4,1,-12,9,0.4775,4.01,0,0,0
3,-0.668,0,0,1,2,2,0.7733,0.8234,4,10,4,9,12,0.5199,7.02,0,1,0
1,4.1085,0,0,0,2,3,0.4833,0.9127,0,4,0,-8,0,0.036,12.14,0,0,2
2,22.837,0,0,0,1,2,0.5908,0.7822,0,5,0,-8,0,0.5175,9.01,0,0,2
2,0.0,1,0,1,1,1,0.6333,0.734,0,5,1,3,0,0.4901,7.85,0,0,2
2,20.0713,0,0,0,1,2,0.6017,0.77,0,5,0,4,0,0.5105,8.72,0,0,1
2,9.0526,1,0,0,1,2,0.5592,0.6925,0,5,0,-8,0,0.4664,6.85,0,0,1
3,-3.7096,0,0,1,1,1,0.7825,0.8999,3,5,1,-3,9,0.5479,8.86,0,1,1
2,4.3838,0,0,0,1,2,0.5408,0.7133,0,5,0,1,0,0.4782,7.35,0,0,3
3,-5.2556,0,0,0,1,3,0.7222,0.768,3,5,0,-7,9,0.501,5.69,0,1,0
3,0.0,1,1,1,2,2,0.7875,0.9194,2,1,0,0,6,0.5547,9.32,1,0,0
2,-3.1622,0,0,1,2,2,0.6319,0.7468,1,10,1,6,2,0.0005,6.71,0,0,1
3,7.6032,0,1,0,1,2,0.7356,1.2197,1,5,1,4,3,0.5225,16.53,0,0,0
1,3.8244,0,0,0,1,2,0.5194,0.9239,0,5,0,5,0,0.0441,12.41,0,0,1
3,-15.8162,0,0,0,1,2,0.785,16.6496,1,5,0,-2,3,0.8071,240.0,0,0,1
3,-0.668,0,0,1,1,1,0.7917,0.913,2,5,2,-3,6,0.5526,9.17,0,0,0
1,27.7983,0,0,1,3,3,0.5333,0.8604,0,6,0,6,0,0.007,10.89,0,0,1
2,3.1622,0,0,1,3,1,0.5633,0.8132,0,6,0,1,0,0.5352,9.75,0,0,1
3,-15.6458,0,0,1,3,2,0.7189,14.0129,2,6,2,5,6,0.6493,240.0,0,0,1
2,4.1085,0,0,1,3,1,0.5533,0.8246,0,6,0,4,0,0.5416,10.03,0,0,2
3,0.0,1,0,1,2,1,0.7992,0.7485,1,7,1,-4,3,0.4953,5.22,0,1,0
3,-1.5461,0,0,1,3,2,0.7742,1.046,2,3,1,-7,6,0.5415,11.74,0,2,0
3,-6.245,0,0,1,2,1,0.8,0.8474,3,7,1,-1,9,0.5288,7.6,0,2,0
1,9.0526,1,0,0,2,3,0.5078,1.0185,0,7,0,-2,0,0.1059,14.68,0,0,2
1,9.0526,1,0,0,2,3,0.5204,1.0006,0,7,0,4,0,0.093,14.25,0,0,3
1,8.3846,0,0,0,2,3,0.4989,1.0248,0,7,0,7,0,0.1102,14.83,0,0,2
3,0.0,1,0,0,2,3,0.8,0.8133,2,7,2,4,6,0.5168,6.78,0,0,0
2,13.073,0,0,1,2,2,0.6454,0.6177,1,10,1,-3,2,0.0026,5.29,0,1,1
2,1.4371,0,0,1,2,2,0.6283,0.7395,0,7,0,3,0,0.4933,7.98,0,0,1
2,-3.5063,0,0,0,1,3,0.7417,1.1347,1,14,1,5,2,0.0053,10.9,0,0,2
1,22.9301,0,1,0,2,3,0.5306,0.9541,0,7,0,7,0,0.0613,13.13,0,0,1
3,7.6032,0,0,0,1,2,0.8008,0.6825,0,2,0,-2,0,0.4723,3.64,0,0,0
3,-6.2202,0,0,1,2,2,0.8,0.8763,2,7,1,6,6,0.5395,8.29,0,0,0
3,-3.7096,0,0,1,2,2,0.7211,0.769,3,7,1,-3,9,0.5016,5.72,0,0,0
3,0.0,1,0,0,1,3,0.7633,0.9068,2,5,2,-4,6,0.4829,8.4,0,2,1
3,-6.2202,0,0,1,2,2,0.8,0.7362,2,7,1,6,6,0.4911,4.93,0,1,0
3,-6.245,0,0,1,2,1,0.7892,0.9168,1,7,0,-1,3,0.5537,9.26,0,1,0
3,13.7844,0,0,1,2,2,0.8008,0.7715,0,7,0,-6,0,0.5026,5.78,0,0,0
3,6.088,0,0,0,1,2,0.7833,0.9236,1,8,1,1,3,0.5563,9.43,0,0,0
3,-2.56,0,0,1,2,1,0.7992,0.8029,1,1,0,-10,3,0.7631,8.05,0,0,1
1,3.1622,0,0,0,1,2,0.5222,0.9619,0,8,0,-8,0,0.0661,13.32,0,0,3
2,-13.9207,1,0,1,2,2,0.6509,12.2876,2,10,2,3,4,0.0005,240.0,0,1,0
1,10.2163,0,0,1,1,1,0.513,0.971,0,8,0,8,0,0.0715,13.54,0,0,2
1,15.1405,0,0,1,1,1,0.4972,0.9458,0,8,0,0,0,0.057,12.93,0,0,1
2,1.4371,0,1,1,1,1,0.6108,0.7595,0,8,0,6,0,0.5046,8.46,0,0,2
3,0.0,1,0,0,1,3,0.7231,0.6489,2,8,3,8,6,0.4508,2.83,0,0,0
3,-9.0526,1,0,1,1,1,0.8025,6.543,2,8,2,3,6,0.7084,144.29,0,1,0
2,9.0526,1,0,0,1,3,0.5925,0.7803,0,8,0,8,0,0.5164,8.96,0,0,2
3,-3.3794,0,0,1,3,3,0.7678,8.7403,4,0,0,-3,12,0.4817,201.44,0,1,0
2,6.088,0,0,1,1,1,0.6111,5.3602,1,8,0,-3,2,0.0032,115.9,0,1,1
3,20.6752,0,0,0,1,2,0.7578,0.8425,1,8,1,8,3,0.5267,7.48,0,1,0
2,6.7448,0,0,1,3,3,0.57,0.6804,0,12,0,12,0,0.4594,6.57,0,0,1
1,22.1699,0,0,1,3,2,0.5122,1.0487,0,12,0,-1,0,0.1258,15.4,0,0,3
1,8.3846,0,0,1,3,3,0.5083,0.9748,0,12,0,12,0,0.0742,13.63,0,0,1
3,-5.8903,0,0,0,1,2,0.7989,0.7005,1,17,1,4,3,0.4785,4.07,0,0,0
3,-4.9441,0,0,1,2,2,0.75,0.8487,3,13,3,-3,9,0.5293,7.63,0,2,0
2,-18.0464,0,0,1,3,1,0.6069,10.0087,2,12,2,1,4,0.0021,231.4,0,2,0
3,0.3116,0,0,0,1,3,0.785,0.7675,1,14,1,2,3,0.6951,8.92,0,1,3
2,-3.2153,0,0,1,3,2,0.6042,0.9949,2,12,2,12,4,0.012,11.14,0,2,0
3,-5.2224,0,0,1,1,1,0.7692,0.6185,4,2,2,0,12,0.5493,5.25,0,2,0
2,-4.9441,0,1,1,2,2,0.6125,0.7896,1,13,1,6,2,0.0005,6.21,0,0,0
3,-18.0464,0,0,1,2,2,0.6852,15.4611,2,13,2,3,6,0.4852,240.0,0,1,0
3,-5.2556,0,0,0,2,3,0.7522,0.7291,2,13,1,1,6,0.4885,4.76,0,0,0
3,7.6032,0,0,1,2,2,0.7889,0.6843,2,13,2,12,6,0.4728,3.68,0,0,0
